X,Y,Class,NEA
245947.321907264,-354789.924855065,"7",
244127.788503623,-361522.198448536,"7",
246038.298577446,-367162.751999823,"7",
239124.071643611,-386449.806078416,"7",
243581.928482531,-387268.596110054,"7",
249040.528693453,-382901.715941316,"7",
249222.482033817,-377897.999081304,"7",
254044.245553466,-385631.016046777,"7",
250132.248735638,-396912.123149351,"7",
245583.415226536,-391999.38295952,"7",
259684.799104752,-396548.216468623,"7",
258138.195711658,-407192.486879922,"7",
251860.805469097,-403098.53672173,"7",
249313.458703999,-411195.460367932,"7",
249677.365384728,-417745.780621039,"7",
237395.514910152,-406100.766837737,"7",
231391.054678137,-401460.956658453,"7",
243036.068461438,-398549.703212628,"7",
239669.931664703,-391362.546268246,"7",
257865.265701111,-357064.341609616,"7",
262050.192529485,-360612.431746716,"7",
272330.556260056,-355153.831535793,"7",
279426.736534256,-354971.878195429,"7",
274968.879695336,-363614.661862723,"7",
264688.515964765,-366434.938638366,"7",
261049.449157483,-370619.86546674,"7",
258138.195711658,-375532.605656571,"7",
262687.02922076,-390270.826226062,"7",
267235.862729862,-385631.016046777,"7",
271784.696238964,-382901.715941316,"7",
274513.996344425,-389270.082854059,"7",
269510.279484413,-390361.802896244,"7",
278607.946502617,-384903.202685321,"7",
282247.013309899,-380718.275856947,"7",
275241.809705882,-371438.655498379,"7",
268964.419463321,-370346.935456194,"7",
271147.85954769,-365616.148606728,"7",
280427.479906258,-366798.845319095,"7",
291253.703657921,-362250.011809992,"7",
290161.983615737,-368982.285403464,"7",
283975.570043358,-375350.652316207,"7",
291799.563679014,-375350.652316207,"7",
294892.770465203,-378716.789112942,"7",
296712.303868844,-385267.109366049,"7",
299987.463995397,-391271.569598064,"7",
300260.394005944,-395274.543086074,"7",
295165.700475749,-394455.753054436,"7",
288615.380222642,-395001.613075528,"7",
292436.400370288,-405554.906816645,"7",
285704.126776817,-403189.513391912,"7",
281519.199948443,-411286.437038114,"7",
272512.50960042,-409830.810315201,"7",
277698.179800797,-403553.42007264,"7",
274423.019674243,-398458.726542446,"7",
265780.236006949,-400005.32993554,"7",
264688.515964765,-408375.183592288,"7",
255044.988925468,-389906.919545333,"7",
273695.206312787,-377807.022411122,"7",
192725.969850769,-444583.898324742,"1",
130679.880786615,-380627.299186765,"2",
91923.8192890648,-348421.557942322,"3",
77549.5054003019,-383083.66928168,"3",
132999.785876257,-431028.374467617,"3",
186357.602938026,-404963.558460462,"3",
217653.577480648,-435486.231306537,"3",
222384.364330115,-473878.386123359,"3",
101430.881323088,-332091.245644645,"4",
105706.784821644,-363751.126867996,"4",
91150.5175925173,-389406.547859332,"4",
146828.239743928,-366025.543622547,"4",
152559.769965396,-408875.555278289,"4",
162294.273674875,-437442.229715451,"4",
182945.977806199,-390134.361220788,"4",
196046.618312413,-422976.939156506,"4",
211603.628913543,-399959.841600449,"4",
240124.815015613,-451088.730242757,"4",
259548.334099479,-429481.771074522,"4",
72591.2768753805,-361795.128459082,"5",
96791.071143804,-369801.075435102,"5",
119353.285348951,-350968.904707419,"5",
130452.43911116,-357155.318279798,"5",
112802.965095844,-372257.445530017,"5",
109163.898288562,-394273.799714071,"5",
116169.101892579,-406009.790167555,"5",
137639.596055541,-409921.786985383,"5",
142643.312915554,-397639.936510807,"5",
161020.600292327,-381991.949239496,"5",
155380.04674104,-394637.7063948,"5",
117988.63529622,-422567.544140687,"5",
171846.82404399,-393636.963022797,"5",
167479.943875251,-418564.570652677,"5",
147192.146424656,-424796.472560147,"5",
156335.301777951,-430891.909462344,"5",
186448.579608208,-423431.822507416,"5",
208828.84047299,-415698.805541943,"5",
224021.944393391,-418882.988998314,"5",
173893.799123086,-452635.333635852,"5",
181717.792758741,-440626.413171822,"5",
210557.397206449,-464371.324089336,"5",
222111.434319569,-456456.353783498,"5",
248039.785321451,-470284.807651168,"5",
228388.82456213,-444902.316670378,"5",
241125.558387616,-425433.309251421,"5",
100384.649615995,-338277.659217024,"6",
87738.8924606908,-340097.192620665,"6",
112939.430101117,-347557.279575592,"6",
123856.630522962,-347375.326235228,"6",
105388.366476007,-359202.293358894,"6",
91196.0059276085,-374395.397279295,"6",
90468.1925661521,-324631.158689717,"7",
98565.1162123539,-323630.415317715,"7",
95017.0260752543,-329634.87554973,"7",
91014.0525872444,-335821.289122109,"7",
105843.249826917,-327815.342146089,"7",
106298.133177828,-337549.845855567,"7",
111574.780048386,-343190.399406854,"7",
106843.99319892,-347557.279575592,"7",
117488.263610219,-354653.459849792,"7",
112666.500090571,-358292.526657073,"7",
97655.3495105335,-349376.812979233,"7",
96381.6761279849,-342553.56271558,"7",
88739.6358326933,-344464.072789403,"7",
84918.6156850475,-352560.996435605,"7",
89376.4725239676,-354562.483179609,"7",
95108.0027454363,-357382.759955253,"7",
79369.0388039428,-341734.772683941,"7",
81825.408898858,-337549.845855567,"7",
69361.6050839181,-354289.553169063,"7",
78641.2254424865,-352651.973105787,"7",
83281.0356217707,-360566.943411624,"7",
80824.6655268555,-365752.613612001,"7",
75184.1119755688,-369937.540440375,"7",
90195.262555606,-363387.220187268,"7",
88102.799141419,-369755.587100011,"7",
93470.4226821595,-365752.613612001,"7",
101203.439647633,-372848.7938862,"7",
96654.606138531,-376032.977342572,"7",
129770.114084795,-342462.586045398,"7",
127040.813979333,-371393.167163288,"6",
105661.296486553,-376305.907353118,"6",
116123.613557488,-383675.017637863,"6",
128314.487361882,-397867.378186262,"6",
135410.667636081,-388223.851146965,"6",
141415.127868096,-375214.187310933,"6",
165796.875476884,-403871.838418277,"6",
128223.5106917,-349376.812979233,"7",
125676.163926603,-358838.386678166,"7",
133682.110902623,-360748.896751989,"7",
132135.507509528,-367117.263664731,"7",
141870.011219006,-357837.643306163,"7",
139868.524475002,-364387.96355927,"7",
138503.874422271,-368936.797068372,"7",
144144.427973558,-372484.887205472,"7",
150785.724896847,-366662.380313821,"7",
111483.803378204,-368208.983706916,"7",
120308.540385862,-368663.867057826,"7",
116396.543568034,-378125.440756759,"7",
110483.060006202,-383402.087627317,"7",
121855.143778957,-384038.924318591,"7",
122673.933810595,-379490.090809489,"7",
123674.677182598,-373849.537258203,"7",
140687.31450664,-383220.134286953,"7",
126767.883968787,-388132.874476783,"7",
125130.30390551,-391862.917954247,"7",
133045.274211348,-394046.358038616,"7",
138594.851092453,-401506.444993544,"7",
144963.218005196,-389224.594518968,"7",
148784.238152842,-383220.134286953,"7",
148511.308142296,-393227.568006978,"7",
161339.018637964,-397594.448175716,"7",
155698.465086677,-385676.504381868,"7",
154515.76837431,-380217.904170946,"7",
154151.861693582,-375032.233970569,"7",
160156.321925597,-373303.67723711,"7",
160338.275265961,-377397.627395302,"7",
167161.525529614,-376032.977342572,"7",
167889.338891071,-381764.50756404,"7",
150057.91153539,-400778.631632087,"7",
148602.284812478,-404963.558460461,"7",
153515.025002308,-404326.721769187,"7",
158336.788521956,-406510.161853556,"7",
158427.765192138,-411058.995362658,"7",
149239.121503752,-414789.038840122,"7",
166069.80548743,-390316.314561152,"7",
173165.985761629,-387587.014455691,"7",
166342.735497976,-394956.124740437,"7",
169890.825635076,-398231.28486699,"7",
177350.912590003,-397685.424845898,"7",
172529.149070355,-403598.908407731,"7",
163613.435392515,-423249.869167052,"7",
160520.228606325,-417154.432264855,"7",
166524.68883834,-410968.018692476,"7",
171164.499017624,-412696.575425935,"7",
175076.495835452,-421794.242444139,"7",
154606.745044493,-390907.662917336,"7",
154788.698384857,-425478.797586512,"6",
172074.265719445,-427025.400979607,"6",
164250.272083789,-433484.744562532,"6",
172529.149070355,-429572.747744704,"7",
173165.985761629,-434940.371285445,"7",
166433.712168158,-445038.781675651,"7",
160611.205276507,-443583.154952739,"7",
191725.226478766,-393364.033012251,"7",
196546.989998415,-393455.009682433,"7",
178988.49265328,-413651.830462847,"6",
189541.786394397,-416017.22388758,"6",
181717.792758741,-428935.91105343,"6",
183537.326162382,-397548.959840625,"7",
194909.409935138,-401097.049977724,"7",
179443.37600419,-403826.350083186,"7",
183082.442811472,-408557.136932652,"7",
182536.58279038,-414015.737143575,"7",
192089.133159494,-409102.996953744,"7",
204916.843655162,-395183.566415892,"7",
213104.743971546,-393455.009682433,"7",
217835.530821013,-395547.47309662,"7",
224840.73442503,-395365.519756256,"7",
218745.297522833,-401824.863339181,"7",
210466.420536267,-406191.743507919,"7",
217107.717459556,-405100.023465734,"6",
204189.030293706,-402825.606711183,"6",
205098.796995527,-422931.450821415,"6",
217016.740789374,-414197.690483939,"7",
211285.210567906,-418837.500663223,"7",
204370.98363407,-415198.433855941,"7",
198639.453412602,-411559.36704866,"7",
197456.756700235,-416926.9905894,"7",
200913.870167153,-422567.544140687,"7",
194454.526584228,-428117.121021791,"7",
201459.730188245,-429572.747744704,"7",
211012.280557359,-425205.867575966,"7",
188541.043022395,-425205.867575966,"7",
186721.509618754,-428935.91105343,"7",
182172.676109652,-420657.034066864,"7",
238214.30494179,-415926.247217398,"6",
215015.254045369,-428935.91105343,"6",
228388.82456213,-432211.071179983,"6",
253680.338872738,-428662.981042884,"6",
260867.495817119,-441217.761528006,"6",
249950.295395274,-443674.131622921,"6",
252588.618830553,-454409.378704402,"6",
234484.261464326,-465599.509136793,"6",
214469.394024277,-453408.635332399,"6",
239306.024983975,-473059.596091721,"6",
179807.282684919,-432847.907871258,"7",
182081.69943947,-435486.231306537,"7",
188086.159671484,-433029.861211622,"7",
193817.689892953,-434121.581253806,"7",
198639.453412601,-434030.604583624,"7",
203916.10028316,-437487.718050542,"7",
207191.260409714,-444129.014973831,"7",
208192.003781716,-448950.778493479,"7",
207009.307069349,-452589.845300761,"7",
207373.213750078,-456865.748799317,"7",
201368.753518063,-457138.678809863,"7",
197729.686710781,-459958.955585507,"7",
192362.06317004,-459231.14222405,"7",
187085.416299482,-455774.028757133,"7",
184356.116194021,-454318.40203422,"7",
178078.72595146,-447768.081781113,"7",
175986.262537273,-440944.831517459,"7",
178988.49265328,-436941.85802945,"7",
221474.597628294,-410194.716995929,"7",
219291.157543925,-421020.940747592,"7",
224931.711095212,-415380.387196305,"7",
231391.054678137,-413105.970441754,"7",
226205.384477761,-405191.000135916,"7",
232300.821379957,-421930.707449412,"7",
247130.01861963,-420475.0807265,"7",
247402.948630177,-428117.121021791,"7",
246766.111938902,-435486.231306537,"7",
239942.861675249,-433575.721232714,"7",
234939.144815237,-428390.051032337,"7",
255044.988925468,-420566.057396682,"7",
263050.935901488,-420566.057396682,"7",
265962.189347313,-426843.447639243,"7",
263141.91257167,-433120.837881804,"7",
259411.869094206,-435304.277966173,"7",
251678.852128733,-433848.65124326,"7",
247220.995289813,-448222.965132023,"7",
246402.205258174,-452134.961949851,"7",
247584.901970541,-458230.398852048,"7",
242490.208440346,-457593.562160773,"7",
236394.771538149,-447768.081781113,"7",
239033.094973429,-442400.458240372,"7",
235666.958176693,-460140.90892587,"7",
228570.777902494,-455774.028757132,"7",
227479.057860309,-460686.768946963,"7",
212649.860620636,-456137.935437861,"7",
225113.664435576,-451316.171918212,"7",
232209.844709775,-450770.31189712,"7",
231845.938029047,-438761.39143309,"7",
223930.967723209,-440398.971496367,"7",
220291.900915928,-445402.688356379,"7",
212194.977269726,-441126.784857823,"7",
217835.530821013,-440217.018156003,"7",
210375.443866085,-436577.951348721,"7",
205917.587027165,-433848.65124326,"7",
210921.303887177,-431301.304478163,"7",
226296.361147943,-427571.261000699,"7",
223839.991053027,-433848.65124326,"7",
244764.625194897,-462870.209031332,"7",
250405.178746184,-464689.742434973,"7",
253771.31554292,-464962.672445519,"7",
257410.382350201,-473969.362793541,"7",
250587.132086548,-476425.732888456,"7",
231482.031348319,-486615.119948845,"5",
186903.462959118,-387632.502790782,"7",
275059.856365518,-463598.022392788,"3",
289161.240243734,-475424.989516454,"4",
274604.973014608,-448041.011791659,"5",
289889.053605191,-457684.538830955,"5",
262778.005890942,-457957.468841502,"5",
291981.517019378,-454773.28538513,"6",
304263.367493954,-471422.016028444,"6",
300260.394005944,-483521.913162656,"6",
261686.285848757,-467237.08920007,"6",
258047.219041476,-449314.685174207,"7",
263687.772592762,-449860.5451953,"7",
268054.6527615,-454409.378704402,"7",
258138.195711658,-456410.865448407,"7",
260503.589136391,-463416.069052424,"7",
270147.116175687,-442036.551559644,"7",
268327.582772047,-448859.801823297,"7",
274059.112993515,-452043.985279669,"7",
281701.153288807,-452043.985279669,"7",
281337.246608079,-448313.941802205,"7",
288251.473541914,-450770.31189712,"7",
296075.46717757,-457229.655480045,"7",
287978.543531368,-461596.535648783,"7",
291799.563679014,-462233.372340058,"7",
290161.983615737,-467510.019210616,"7",
298713.790612849,-466782.20584916,"7",
298804.767283031,-474424.246144451,"7",
296894.257209208,-480519.683046648,"7",
278971.853183346,-475697.919527,"7",
277152.319779705,-471331.039358262,"7",
281428.223278261,-465963.415817521,"7",
281519.199948443,-460049.932255689,"7",
272785.439610967,-456956.725469499,"7",
269601.256154595,-463143.139041878,"7",
270601.999526598,-467782.949221162,"7",
253225.455521827,-496076.693647778,"3",
279699.666544802,-514635.934364915,"4",
262050.192529485,-481975.309769561,"5",
290889.796977193,-491163.953457947,"5",
286249.986797909,-499351.853774331,"5",
292709.330380834,-503900.687283433,"6",
273786.182982969,-495894.740307414,"6",
254408.152234194,-480792.613057194,"6",
263414.842582216,-475061.082835726,"7",
269510.279484413,-474970.106165544,"7",
270329.069516051,-480337.729706284,"7",
272694.462940785,-486524.143278663,"7",
264142.655943672,-488252.700012122,"7",
260048.705785481,-486797.073289209,"7",
258775.032402932,-483794.843173202,"7",
279426.736534256,-484067.773183748,"7",
269419.302814231,-492619.58018086,"7",
278607.946502617,-493256.416872134,"7",
283884.593373176,-487342.933310302,"7",
284794.360074996,-493347.393542316,"7",
296166.443847752,-491072.976787765,"7",
292436.400370288,-497350.367030326,"7",
276970.366439341,-502627.013900885,"7",
395421.991016361,-566401.659698497,"1",
330646.601846746,-544385.305514443,"2",
338470.595482402,-537016.195229697,"3",
324005.304923457,-533922.988443508,"3",
305264.110865956,-540382.332026433,"3",
313997.871203432,-538289.868612246,"4",
320457.214786357,-539290.611984248,"4",
325460.93164637,-539381.58865443,"4",
331647.345218749,-539290.611984248,"4",
322276.748189998,-544294.32884426,"4",
338561.572152584,-542383.818770438,"4",
338470.595482402,-546386.792258447,"4",
349205.842563883,-538744.751963156,"4",
348750.959212973,-550844.649097368,"4",
307811.457631053,-498624.040412875,"4",
303080.670781587,-528191.458222039,"4",
319092.564733627,-523551.648042755,"4",
369129.73333375,-541656.005408981,"4",
359031.322943544,-518911.83786347,"4",
303171.647451769,-512179.564269999,"5",
295347.653816113,-521823.091309296,"5",
322731.631540908,-504446.547304526,"5",
338288.642142038,-523824.578053301,"5",
357120.812869721,-539745.495335158,"5",
368128.989961748,-530556.851646772,"6",
345839.705767147,-521186.254618021,"6",
335013.482015484,-534104.941783872,"6",
315453.497926345,-532285.408380231,"6",
324187.258263821,-518184.024502014,"6",
333284.925282025,-507630.730760897,"6",
321730.888168906,-510178.077525994,"6",
310358.804396151,-513635.190992912,"6",
321639.911498724,-489708.326735035,"6",
304627.274174682,-488161.72334194,"7",
300442.347346308,-495530.833626685,"7",
306446.807578323,-493256.416872134,"7",
315362.521256163,-491800.790149221,"7",
313452.01118234,-497714.273711054,"7",
307356.574280143,-503263.850592159,"7",
319092.564733627,-502354.083890339,"7",
323550.421572547,-498351.110402329,"7",
327189.488379829,-504810.453985254,"7",
327280.465050011,-511815.657589271,"7",
296166.443847752,-508540.497462717,"7",
296803.280539026,-515363.747726371,"7",
302625.787430677,-515727.654407099,"7",
307447.550950325,-519002.814533652,"7",
305082.157525592,-524097.508063847,"7",
298167.930591757,-526826.808169308,"7",
299623.55731467,-530556.851646772,"7",
305173.134195774,-531375.64167841,"7",
309630.991034694,-532922.245071505,"7",
312178.337799791,-529920.014955498,"7",
316090.334617619,-529647.084944951,"7",
312633.221150702,-532376.385050413,"7",
312542.24448052,-522277.974660206,"7",
312269.314469973,-526371.924818398,"7",
315817.404607073,-519548.674554745,"7",
317364.008000168,-526553.878158762,"7",
320184.284775811,-525826.064797306,"7",
320366.238116175,-528646.341572949,"7",
322640.654870726,-528191.458222039,"7",
324369.211604185,-526098.994807852,"7",
325733.861656916,-524279.461404211,"7",
323095.538221637,-524097.508063847,"7",
328099.255081649,-530556.851646772,"7",
330100.741825654,-528919.271583495,"7",
333466.87862239,-529556.10827477,"7",
336196.178727851,-531193.688338046,"7",
339744.268864951,-531648.571688956,"7",
332557.111920569,-532649.315060959,"7",
359122.299613726,-546295.815588265,"7",
362943.319761372,-540018.425345704,"7",
361487.693038459,-535105.685155874,"7",
359031.322943544,-529647.084944952,"7",
353208.816051893,-534013.96511369,"7",
368629.361647749,-536060.940192785,"7",
371904.521774303,-545568.002226809,"7",
348250.587526972,-531785.03669423,"7",
350979.887632433,-527463.644860583,"7",
343565.289012596,-527554.621530765,"7",
338425.107147311,-527236.203185127,"7",
335923.248717305,-518002.07116165,"7",
331965.763564386,-522914.81135148,"7",
338197.665471856,-483294.471487201,"2",
301079.184037582,-437988.089736543,"3",
361942.576389369,-455364.633741313,"3",
311632.477778699,-465644.997471884,"4",
321639.911498724,-448996.266828571,"4",
372495.870130486,-438715.903098,"4",
271420.789558236,-428071.632686701,"5",
273968.136323334,-438170.043076908,"5",
291526.633668468,-420156.662380863,"5",
304354.344164136,-415516.852201579,"5",
316454.241298348,-430073.119430706,"5",
302534.810760495,-456820.260464226,"5",
339835.245535133,-438261.01974709,"5",
354664.442774806,-443446.689947466,"5",
363034.296431554,-466372.810833341,"5",
343201.382331869,-453272.170327127,"5",
313088.104501612,-474833.641160271,"5",
325733.861656916,-473014.10775663,"5",
353845.652743168,-484568.144869749,"5",
358121.556241724,-497941.71538651,"5",
340745.012236953,-506584.499053804,"5",
315271.544585981,-418928.477333405,"6",
287523.660180458,-442218.504900008,"6",
309449.037694331,-444401.944984377,"6",
324551.16494455,-439489.204794547,"6",
330191.718495836,-446130.501717836,"6",
320639.168126722,-462870.209031332,"6",
330100.741825654,-465235.602456065,"6",
344747.985724963,-471058.109347716,"6",
330919.531857293,-492164.69682995,"6",
348750.959212973,-489617.350064853,"6",
367037.269919564,-484431.679864476,"6",
367128.246589746,-494984.973605593,"6",
339471.338854405,-496986.460349598,"6",
352753.932700983,-508631.4741329,"6",
357666.672890813,-525371.181446396,"6",
355301.27946608,-470876.156007352,"6",
362215.506399915,-474970.106165544,"6",
374588.333544673,-459322.118894233,"6",
365854.573207197,-439944.088145457,"6",
359577.182964636,-433029.861211622,"6",
344929.939065327,-441672.644878916,"6",
272057.626249511,-420838.987407228,"7",
275969.623067339,-416926.9905894,"7",
278880.876513164,-422749.497481051,"7",
278789.899842982,-427662.237670881,"7",
277152.319779705,-432302.047850166,"7",
270511.022856416,-436577.951348722,"7",
282883.850001174,-432393.024520348,"7",
282701.89666081,-442764.364921101,"7",
283065.803341538,-419019.454003587,"7",
283702.640032812,-426934.424309425,"7",
291162.72698774,-426297.587618151,"7",
297713.047240847,-423659.264182871,"7",
291344.680328104,-415016.480515577,"7",
288706.356892825,-431665.211158891,"7",
294164.957103747,-432029.117839619,"7",
300806.254027036,-429754.701085068,"7",
306173.877567777,-433029.861211622,"7",
308175.364311782,-438852.368103273,"7",
303899.460813226,-443947.061633467,"7",
303444.577462316,-448404.918472387,"7",
299805.510655034,-442491.434910554,"7",
294801.793795022,-443310.224942193,"7",
295165.70047575,-438124.554741816,"7",
299077.697293578,-416563.083908672,"7",
298076.953921575,-409466.903634473,"7",
305991.924227413,-406464.673518465,"7",
310449.781066333,-408466.16026247,"7",
314179.824543797,-414015.737143575,"7",
310540.757736515,-420838.987407228,"7",
304627.274174682,-423386.334172325,"7",
311996.384459428,-424296.100874146,"7",
319274.518073991,-423932.194193418,"7",
321003.07480745,-428662.981042884,"7",
325097.024965642,-431665.211158891,"7",
319911.354765266,-434394.511264353,"7",
316090.33461762,-437578.694720724,"7",
302989.694111406,-452953.751981489,"7",
309630.991034695,-451680.078598941,"7",
312633.221150702,-456956.725469499,"7",
305537.040876503,-458594.305532776,"7",
300442.347346308,-460049.932255689,"7",
317273.031329986,-452316.915290215,"7",
315544.474596528,-445402.68835638,"7",
319001.588063445,-440944.83151746,"7",
328645.115102742,-452043.985279669,"7",
330282.695166019,-435577.207976719,"7",
338743.525492949,-432574.977860712,"7",
346476.542458422,-433757.674573078,"7",
334376.645324211,-440398.971496367,"7",
335741.295376941,-450952.265237484,"7",
340654.035566771,-447040.268419656,"7",
347204.355819879,-447677.105110931,"7",
348841.935883155,-454773.28538513,"7",
341108.918917682,-457593.562160773,"7",
352208.072679891,-438033.578071634,"7",
358667.416262816,-440126.041485821,"7",
359850.112975182,-446676.361738928,"7",
352390.026020255,-448586.871812751,"7",
365126.759845741,-445675.618366926,"7",
376407.866948314,-443037.294931647,"7",
381684.513818873,-439580.181464729,"7",
382321.350510147,-445857.57170729,"7",
368310.943302113,-450497.381886574,"7",
375225.170235948,-451589.101928759,"7",
369766.570025025,-455046.215395676,"7",
367583.129940656,-459504.072234596,"7",
353390.769392257,-453772.542013128,"7",
355119.326125716,-459777.002245143,"7",
355665.186146808,-464416.812424427,"7",
360123.042985729,-468965.645933529,"7",
367856.059951202,-470603.225996806,"7",
370403.4067163,-474333.269474269,"7",
368947.779993387,-479700.89301501,"7",
306355.830908141,-467600.995880798,"7",
308357.317652146,-462961.185701514,"7",
316727.171308894,-460140.908925871,"7",
326461.675018373,-457502.585490592,"7",
317909.868021261,-467600.995880798,"7",
308812.201003056,-474515.222814634,"7",
305264.110865957,-478609.172972826,"7",
309903.921045241,-482976.053141564,"7",
315726.427936892,-480246.753036102,"7",
318546.704712535,-476789.639569185,"7",
319456.471414355,-482885.076471382,"7",
321094.051477632,-470057.365975714,"7",
325006.04829546,-466873.182519342,"7",
330009.765155472,-469784.435965167,"7",
332375.158580205,-473423.502772449,"7",
324551.16494455,-479336.986334282,"7",
334285.668654028,-476152.80287791,"7",
338379.61881222,-474242.292804088,"7",
338834.50216313,-467782.949221162,"7",
344929.939065327,-467055.135859706,"7",
343019.428991505,-476880.616239367,"7",
347386.309160243,-475970.849537546,"7",
351844.165999163,-472604.712740811,"7",
349478.77257443,-469966.389305532,"7",
329372.928464198,-481065.543067741,"7",
326188.745007827,-487615.863320848,"7",
330646.601846747,-485705.353247025,"7",
332011.251899477,-495439.856956504,"7",
339016.455503495,-493802.276893227,"7",
340290.128886043,-490436.140096491,"7",
353026.862711529,-488252.700012122,"7",
350024.632595522,-480883.589727377,"7",
355028.349455534,-478336.242962279,"7",
361760.623049005,-481429.449748469,"7",
358030.579571542,-486160.236597935,"7",
367128.246589746,-489162.466713943,"7",
344929.939065328,-497532.32037069,"7",
335013.482015485,-499715.76045506,"7",
348659.982542791,-506175.104037985,"7",
345839.705767148,-511451.750908543,"7",
339380.362184223,-512179.564269999,"7",
348387.052532245,-496895.483679416,"7",
353299.792722075,-492073.720159768,"7",
360668.903006821,-493074.46353177,"7",
363034.296431554,-501444.317188518,"7",
359304.25295409,-505902.174027438,"7",
355301.27946608,-503536.780602705,"7",
351935.142669345,-500625.52715688,"7",
349387.795904248,-516728.397779102,"7",
355164.814460807,-512588.959285819,"7",
361578.669708641,-511406.262573452,"7",
359804.624640092,-514772.399370188,"7",
353709.187737895,-518866.34952838,"7",
355392.256136262,-523233.229697118,"7",
354300.536094078,-525644.111456942,"7",
366354.944893199,-523005.788021663,"7",
364671.876494831,-518411.466177469,"7",
381957.443829419,-543884.933828441,"5",
382594.280520694,-530147.456630953,"5",
390327.297486167,-520230.99958111,"5",
409978.258245489,-523961.043058574,"5",
387325.06737016,-503582.268937796,"5",
373678.566842853,-497395.855365417,"5",
406976.028129481,-494029.718568682,"5",
397514.454430549,-478927.591318463,"5",
386324.323998158,-472468.247735537,"5",
410160.211585853,-460914.210622418,"5",
396240.781048,-440353.483161276,"5",
412525.605010586,-435804.649652174,"5",
405702.354746933,-413424.388787392,"5",
392692.6909109,-423613.77584778,"4",
420622.528656788,-421612.289103775,"4",
391600.970868716,-452908.263646398,"3",
420349.598646242,-478745.637978098,"4",
377772.517001045,-487843.304996303,"4",
421532.295358608,-501671.758863973,"4",
404428.681364384,-509313.799159265,"3",
375952.983597405,-521140.766282931,"4",
402063.287939651,-533877.500108417,"4",
